journal,title,year,doi,novel_taxon,geography,age1,age2
Nature,"Fossil embryos from the Middle and Late Cambrian period of Hunan, south China",2004,10.1038/nature02215,Markuelia hunanensis,China,Paleozoic,Cambrian
Nature,An arid-adapted middle Pleistocene vertebrate fauna from south-central Australia,2007,10.1038/nature05471,,,,
Nature,Two new carnivores from an unusual late Tertiary forest biota in eastern North America,2004,10.1038/nature02819,Pristinailurus bristoli,United States,Cenozoic,Pliocene
Nature,Two new carnivores from an unusual late Tertiary forest biota in eastern North America,2004,10.1038/nature02819,Arctomeles dimolodontus ,United States,Cenozoic,Pliocene
Nature,An ancestral turtle from the Late Triassic of southwestern China,2008,10.1038/nature07533,Odontochelys semitestacea,China,Mesozoic,Triassic
Nature,A Devonian tetrapod-like fish and the evolution of the tetrapod body plan,2006,10.1038/nature04639,Tiktaalik roseae,Canada,Paleozoic,Devonian
Nature,An Arctic mammal fauna from the Early Pliocene of North America,2003,,,,Cenozoic,Pliocene
Nature,"A new hominid from the Upper Miocene of Chad, Central Africa",2002,10.1038/nature00879,Sahelanthropus tchadensis,Chad,Cenozoic,Miocene
Nature,Live birth in the Devonian period,2008,10.1038/nature06966,Materpiscis attenboroughi,Australia,Paleozoic,Devonian
Nature,"Primitive deuterostomes from the Chengjiang Lagerstätte (Lower Cambrian, China)",2001,10.1038/35106514,Didazoon haoae,China,Paleozoic,Cambrian
Nature,A semi-aquatic Arctic mammalian carnivore from the Miocene epoch and origin of Pinnipedia,2009,10.1038/nature07985,Puijila darwini,Canada,Cenozoic,Miocene
Nature,Ancestral echinoderms from the Chengjiang deposits of China,2004,10.1038/nature02648,Vetulocystis catenata,China,Paleozoic,Cambrian
Nature,Ancestral echinoderms from the Chengjiang deposits of China,2004,10.1038/nature02648,Dianchicystis jianshanensis,China,Paleozoic,Cambrian
Nature,A primitive fish provides key characters bearing on deep osteichthyan phylogeny,2006,10.1038/nature04563,Meemannia eos,China,Paleozoic,Devonian
Nature,A stem batrachian from the Early Permian of Texas and the origin of frogs and salamanders,2008,10.1038/nature06865,Gerobatrachus hottoni,United States,Paleozoic,Permian
Nature,"Geology and palaeontology of the Upper Miocene Toros-Menalla hominid locality, Chad",2002,10.1038/nature00880,,,,
Nature,A new orang-utan relative from the Late Miocene of Thailand,2004,10.1038/nature02245,Khoratpithecus piriyai,Thailand,Cenozoic,Miocene
Nature,A Mesozoic gliding mammal from northeastern China,2006,10.1038/nature05234,Volaticotherium antiquus,China,Mesozoioc,Jurassic
Nature,A lamprey from the Devonian period of South Africa,2006,10.1038/nature05150,Priscomyzon riniensis,South Africa,Paleozoic,Devonian
Nature,A bizarre Jurassic maniraptoran from China with elongate ribbon-like feathers,2008,10.1038/nature07447,Epidexipteryx hui,China,Mesozoioc,Jurassic
Nature,A new eutriconodont mammal and evolutionary development in early mammals,2007,10.1038/nature05627,Yanoconodon allini,China,Mesozoic,Cretaceous
Nature,A Jurassic ceratosaur from China helps clarify avian digital homologies,2009,10.1038/nature08124,Limusaurus inextricabilis,China,Mesozoic,Jurassic
Nature,A euprimate skull from the early Eocene of China,2004,10.1038/nature02126,Teilhardina asiatica,China,Cenozoic,Eocene
Nature,Permian tetrapods from the Sahara show climate-controlled endemism in Pangaea,2005,10.1038/nature03393,Nigerpeton ricqlesi,Niger,Paleozoic,Permian
Nature,Permian tetrapods from the Sahara show climate-controlled endemism in Pangaea,2005,10.1038/nature03393,Saharastega moradiensis,Niger,Paleozoic,Permian
Nature,A lamprey from the Cretaceous Jehol biota of China,2006,10.1038/nature04730,Mesomyzon mengae,China,Mesozoic,Cretaceous
Nature,Primitive Early Eocene bat from Wyoming and the evolution of flight and echolocation,2008,10.1038/nature06549,Onychonycteris finneyi,United States,Cenozoic,Eocene
Nature,The evolutionary origin of flatfish asymmetry,2008,10.1038/nature07108,Heteronectes chaneti ,Italy,Cenozoic,Eocene
Nature,Large Cretaceous sphenodontian from Patagonia provides insight into lepidosaur evolution in Gondwana,2003,10.1038/nature01995,Priosphenodon avelasi,Argentina,Mesozoic,Cretaceous
Nature,A new species of great ape from the late Miocene epoch in Ethiopia,2007,10.1038/nature06113,Chororapithecus abyssinicus,Ethiopia,Cenozoic,Miocene
Nature,Giant boid snake from the Palaeocene neotropics reveals hotter past equatorial temperatures,2007,10.1038/nature07671,Titanoboa cerrejonensis,Colombia,Cenozoic,Paleocene
Nature,Pterosaur diversity and faunal turnover in Cretaceous terrestrial ecosystems in China,2005,10.1038/nature03982,Feilongus youngi,China,Mesozoic,Cretaceous
Nature,Pterosaur diversity and faunal turnover in Cretaceous terrestrial ecosystems in China,2005,10.1038/nature03982,Nurhachius ignaciobritoi,China,Mesozoic,Cretaceous
Nature,The earliest known eutherian mammal,2002,10.1038/416816a,Eomaia scansoria,China,Mesozoic,Cretaceous
Nature,A primitive fish close to the common ancestor of tetrapods and lungfish,2002,10.1038/nature00871,Styloichthys changae,China,Paleozoic,Devonian
Nature,Earliest known crown-group salamanders,2003,10.1038/nature01491,Chunerpeton tianyiensis,China,Mesozoic,Jurassic
Nature,Late Jurassic salamanders from northern China,2001,10.1038/35069051,Sinerpeton fengshanensis ,China,Mesozoic,Jurassic
Nature,Cretaceous eutherians and Laurasian origin for placental mammals near the K/T boundary,2007,10.1038/nature05854,Maelestes gobiensis ,Mongolia,Mesozoic,Cretaceous
Nature,New frog family from India reveals an ancient biogeographical link with the Seychelles,2003,10.1038/nature02019,,,,
Nature,An epipodite-bearing crown-group crustacean from the Lower Cambrian,2007,10.1038/nature06138,Yicaris dianensis,China,Paleozoic,Cambrian
Nature,A Cretaceous terrestrial snake with robust hindlimbs and a sacrum,2006,10.1038/nature04413,Najash rionegrina,Argentina,Mesozoic,Cretaceous
Nature,Silurian brachiopods with soft-tissue preservation,2005,10.1038/nature03846,Bethia serraticulma,United Kingdom,Paleozoic,Silurian
Nature,Machaeridians are Palaeozoic armoured annelids,2008,10.1038/nature06474,Plumulites bengtsoni,Morocco,Paleozoic,Ordovician
Nature,First Devonian tetrapod from Asia,2002,10.1038/420760a,Sinostega pani,China,Paleozoic,Devonian
Nature,A basal tyrannosauroid dinosaur from the Late Jurassic of China,2006,10.1038/nature04511,Guanlong wucaii,China,Mesozoic,Jurassic
Nature,An Early Cretaceous heterodontosaurid dinosaur with filamentous integumentary structures,2009,10.1038/nature07856,Tianyulong confuciusi,China,Mesozoic,Cretaceous
Nature,Four-winged dinosaurs from China,2003,10.1038/nature01342,Microraptor gui,China,Mesozoic,Cretaceous
Nature,The Pleistocene serpent Wonambi and the early evolution of snakes ,2000,10.1038/35000188,Wonambi barriei,Australia,Cenozoic,
Nature,An Early Cambrian tunicate from China,2001,10.1038/35078069,Cheungkongella ancestralis,China,Paleozoic,Cambrian
Nature,A Silurian sea spider,2004,10.1038/nature02928,Haliestes dasos,United Kingdom,Paleozoic,Silurian
Nature,A ceratopsian dinosaur from China and the early evolution of Ceratopsia,2002,10.1038/416314a,Liaoceratops yanzigouensis,China,Mesozoic,Cretaceous
Nature,The earliest known sauropod dinosaur,2000,10.1038/35024060,Isanosaurus attavipachi,Thailand,Mesozoic,Triassic
Nature,An exceptionally preserved vermiform mollusc from the Silurian of England,2001,10.1038/35068549,Acaenoplax hayae,United Kingdom,Paleozoic,Silurian
Nature,New hominin genus from eastern Africa shows diverse middle Pliocene lineages,2001,10.1038/35068500,Kenyanthropus platyops,Kenya,Cenozoic,Pliocene
Nature,A Jurassic mammal from South America,2002,10.1038/416165a,Asfaltomylos patagonicus,Argentina,Mesozoic,Jurassic
Nature,A Cretaceous symmetrodont therian with some monotreme-like postcranial features,2006,10.1038/nature04168,Akidolestes cifellii ,China,Mesozoic,Cretaceous
Nature,A new carnivorous dinosaur from the Late Jurassic Solnhofen archipelago,2006,10.1038/nature04579,Juravenator starki ,Germany,Mesozoic,Jurassic
Nature,Convergent dental adaptations in pseudo-tribosphenic and tribosphenic mammals,2007,10.1038/nature06221,Pseudotribos robustus ,China,Mesozoic,Jurassic
Nature,The earliest dromaeosaurid theropod from South America,2005,10.1038/nature03996,Buitreraptor gonzalezorum,Argentina,Mesozoic,Cretaceous
Nature,A new troodontid dinosaur from China with avian-like sleeping posture,2004,10.1038/nature02898,Mei long,China,Mesozoic,Cretaceous
Nature,A Middle Miocene hominoid from Thailand and orangutan origins,2003,10.1038/nature01449,Lufengpithecus chiangmuanensis,Thailand,Cenozoic,Miocene
Nature,A primitive therizinosauroid dinosaur from the Early Cretaceous of Utah,2005,10.1038/nature03468,Falcarius utahensis,United States,Mesozoic,Cretaceous
Nature,Large Mesozoic mammals fed on young dinosaurs,2005,10.1038/nature03102,Repenomamus giganticus,China,Mesozoic,Cretaceous
Nature,"A new small-bodied hominin from the Late Pleistocene of Flores, Indonesia",2004,10.1038/nature02999,Homo floresiensis,Indonesia,Cenozoic,Pleistocene
Nature,An early tetrapod from ‘Romer's Gap’,2002,10.1038/nature00824,Pederpes finneyae,Scotland,Paleozoic,Carboniferous
Nature,Basal tyrannosauroids from China and evidence for protofeathers in tyrannosauroids,2004,10.1038/nature02855,Dilong paradoxus,China,Mesozoic,Cretaceous
Nature,A gigantic bird-like dinosaur from the Late Cretaceous of China,2007,10.1038/nature05849,Gigantoraptor erlianensis,China,Mesozoic,Cretaceous
Nature,The earliest known fully quadrupedal sirenian,2001,10.1038/35098072,Pezosiren portelli,Jamaica,Cenozoic,Eocene
Nature,Discovery of a short-necked sauropod dinosaur from the Late Jurassic period of Patagonia,2005,10.1038/nature03623,Brachytrachelopan mesai,Argentina,Mesozoic,Jurassic
Science,Evolutionary Development of the Middle Ear in Mesozoic Therian Mammals,2009,10.1126/science.1178501,Maotherium asiaticus,China,Mesozoic,Cretaceous
Science,"A Probable Pollination Mode Before Angiosperms: Eurasian, Long-Proboscid Scorpionflies",2009,10.1126/science.1178338,Lichnomesopsyche gloriae,China,Mesozoic,Jurassic
Science,"A Probable Pollination Mode Before Angiosperms: Eurasian, Long-Proboscid Scorpionflies",2009,10.1126/science.1178338,Lichnomesopsyche daohugouensis,China,Mesozoic,Jurassic
Science,"A Probable Pollination Mode Before Angiosperms: Eurasian, Long-Proboscid Scorpionflies",2009,10.1126/science.1178338,Vitimopsyche kozlovi,China,Mesozoic,Cretaceous
Science,"A Probable Pollination Mode Before Angiosperms: Eurasian, Long-Proboscid Scorpionflies",2009,10.1126/science.1178338,Pseudopolycentropus janeannae,China,Mesozoic,Jurassic
Science,"A Probable Pollination Mode Before Angiosperms: Eurasian, Long-Proboscid Scorpionflies",2009,10.1126/science.1178338,Pseudopolycentropus novokshonovi,China,Mesozoic,Jurassic
Science,"A Probable Pollination Mode Before Angiosperms: Eurasian, Long-Proboscid Scorpionflies",2009,10.1126/science.1178338,Jeholopsyche liaoningensis,China,Mesozoic,Cretaceous
Science,Tyrannosaurid Skeletal Design First Evolved at Small Body Size,2009,10.1126/science.1177428,Raptorex kriegsteini,China,Mesozoic,Cretaceous
Science,A Possible Lower Cambrian Chaetognath (Arrow Worm),2002,10.1126/science.1075059,Eognathacantha ercainella,China,Paleozoic,Cambrian
Science,Macrovertebrate Paleontology and the Pliocene Habitat of Ardipithecus ramidus,2009,10.1126/science.1175822,,,,
Science,"Taphonomic, Avian, and Small-Vertebrate Indicators of Ardipithecus ramidus Habitat",2009,10.1126/science.1175823,,,,
Current Biology,Specialized herbivory in fossil leaves reveals convergent origins of nyctinasty,2023,10.1016/j.cub.2022.12.043,Folifenestra symmetrica,China,Paleozoic,Permian
Current Biology,The earliest fossil mosquito,2023,10.1016/j.cub.2023.10.047,Libanoculex intermedius,Lebanon,Mesozoic,Cretaceous
Current Biology,The Most Extensive Devonian Fossil Forest with Small Lycopsid Trees Bearing the Earliest Stigmarian Roots,2019,10.1016/j.cub.2019.06.053,Guangdedendron micrum,China,Paleozoic,Devonian
Current Biology,A fossil ovule with wind dispersal mechanisms and a probable micropyle,2024,10.1016/j.cub.2024.07.067,Gnetopsis quadria,China,Paleozoic,Devonian
Current Biology,The radiation of Hymenoptera illuminated by Bayesian inferences from the fossil record,2025,10.1016/j.cub.2025.03.002,,,,
Current Biology,Mid-Devonian Archaeopteris Roots Signal Revolutionary Change in Earliest Fossil Forests,2020,10.1016/j.cub.2019.11.067,,,,
Current Biology,A timescale for placental mammal diversification based on Bayesian modeling of the fossil record,2023,10.1016/j.cub.2023.06.016,,,,
Current Biology,"Enigmatic fossil plants with three-dimensional, arborescent-growth architecture from the earliest Carboniferous of New Brunswick, Canada",2024,10.1016/j.cub.2024.01.011,Sanfordiacaulis densifolia,Canada,Paleozoic,Carboniferous
Current Biology,Fatal accidents in neonatal pterosaurs and selective sampling in the Solnhofen fossil assemblage,2025,10.1016/j.cub.2025.08.006,,,,
Current Biology,Identification of a tetrahedral apical cell preserved within a fossilized fern fiddlehead,2025,10.1016/j.cub.2024.10.076,,,,
Current Biology,Highly accurate Batesian mimicry of wasps dates back to the Early Oligocene and was driven by non-passerine birds,2025,10.1016/j.cub.2025.02.069,Spilomyia kvaceki,Czech Republic,Cenozoic,Oligocene
Current Biology,A Cambrian tommotiid preserving soft tissues reveals the metameric ancestry of lophophorates,2022,10.1016/j.cub.2022.09.011,Wufengella bengtsoni,China,Paleozoic,Cambrian
Current Biology,A hell ant from the Lower Cretaceous of Brazil,2025,10.1016/j.cub.2025.03.023,Vulcanidris cratensis,Brazil,Mesozoic,Cretaceous
Current Biology,Testate Amoebae in the 407-Million-Year-Old Rhynie Chert,2019,10.1016/j.cub.2018.12.009,Palaeoleptochlamys hassii,Scotland,Paleozoic,Devonian
Current Biology,A Paleozoic Stem Group to Mite Harvestmen Revealed through Integration of Phylogenetics and Development,2014,10.1016/j.cub.2014.03.039,Hastocularis argus,France,Paleozoic,Carboniferous
Current Biology,Sexually Dimorphic Tridimensionally Preserved Pterosaurs and Their Eggs from China,2014,10.1016/j.cub.2014.04.054,Hamipterus tianshanensis,China,Mesozoic,Cretaceous
Current Biology,Two Early Cretaceous Fossils Document Transitional Stages in Alvarezsaurian Dinosaur Evolution,2018,10.1016/j.cub.2018.07.057,Xiyunykus pengi,China,Mesozoic,Cretaceous
Current Biology,A Carboniferous Mite on an Insect Reveals the Antiquity of an Inconspicuous Interaction,2016,10.1016/j.cub.2016.03.068,Carbolohmannia maimaiphilus,China,Paleozoic,Carboniferous
Current Biology,A skeleton from the Middle Jurassic of Scotland illuminates an earlier origin of large pterosaurs,2022,10.1016/j.cub.2022.01.073,Dearc sgiathanach,Scotland,Mesozoic,Jurassic
Current Biology,Mid-Mesozoic Flea-like Ectoparasites of Feathered or Haired Vertebrates,2012,10.1016/j.cub.2012.03.012,Pseudopulex jurassicus,China,Mesozoic,Jurassic
Current Biology,Mid-Mesozoic Flea-like Ectoparasites of Feathered or Haired Vertebrates,2012,10.1016/j.cub.2012.03.012,Pseudopulex magnus,China,Mesozoic,Cretaceous
Current Biology,The oldest mysticete in the Northern Hemisphere,2024,10.1016/j.cub.2024.03.011,Fucaia humilis,United States,Cenozoic,Eocene
Current Biology,Exceptionally preserved beetles in a Triassic coprolite of putative dinosauriform origin,2021,10.1016/j.cub.2021.05.015,Triamyxa coprolithica,Poland,Mesozoic,Triassic
Current Biology,Early Evolution of Specialized Termitophily in Cretaceous Rove Beetles,2017,10.1016/j.cub.2017.03.009,Cretotrichopsenius burmiticus,Myanmar,Mesozoic,Cretaceous
Current Biology,Oldest Finch-Beaked Birds Reveal Parallel Ecological Radiations in the Earliest Evolution of Passerines,2019,10.1016/j.cub.2018.12.040,Eofringillirostrum boudreauxi,United States,Cenozoic,Eocene
Current Biology,Oldest Finch-Beaked Birds Reveal Parallel Ecological Radiations in the Earliest Evolution of Passerines,2019,10.1016/j.cub.2018.12.040,Eofringillirostrum parvulum,Germany,Cenozoic,Eocene
Current Biology,An Ediacaran bilaterian with an ecdysozoan affinity from South Australia,2024,10.1016/j.cub.2024.10.030,Uncus dzaugisi,Australia,Proterozoic,Ediacaran
Current Biology,New Transitional Fleas from China Highlighting Diversity of Early Cretaceous Ectoparasitic Insects,2013,10.1016/j.cub.2013.05.040,Saurophthirus exquisitus,China,Mesozoic,Cretaceous
Current Biology,"Cambrian Sessile, Suspension Feeding Stem-Group Ctenophores and Evolution of the Comb Jelly Body Plan",2019,10.1016/j.cub.2019.02.036,Daihua sanqiong,China,Paleozoic,Cambrian
