,journal,title,year,doi,novel_taxon,geography,age1,age2,genus_x,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,genus_y,Animalia,Bilateria,Deuterostomia,Protostomia,Arthropoda,Chordata,Vertebrata,Actinopterygii,Chondrichthyes,Tetrapoda,Amniota,Diapsida,Synapsida,Therapsida,Sauropsida,Archosauromorpha,Pseudosuchia,Dinosauromorpha,Dinosauria,Ornithischia,Saurischia,Mammaliaformes,Marsupialiformes,Placentalia,Theria,Avialae,Aves,classification
109,Science,Island geography drives evolution of rattan palms in tropical Asian rainforests,2025,10.1126/science.adp3437,Dicolpopollis cenomanicus,Papua New Guinea,Mesozoic,Cretaceous,Dicolpopollis,Life,Eukaryota,Plantae,Tracheophyta,Pteridobiotina,Cycadophytanae,Magnoliophyta,Dicolpopollis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dicolpopollis,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Non-metazoans
110,Science,Island geography drives evolution of rattan palms in tropical Asian rainforests,2025,10.1126/science.adp3437,Dicolpopollis novaguineensis,Papua New Guinea,Mesozoic,Cretaceous,Dicolpopollis,Life,Eukaryota,Plantae,Tracheophyta,Pteridobiotina,Cycadophytanae,Magnoliophyta,Dicolpopollis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dicolpopollis,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Non-metazoans
111,Science,Marine origins and freshwater radiations of the otophysan fishes,2025,10.1126/science.adr4494,Acronichthys maccagnoi,Canada,Mesozoic,Cretaceous,Acronichthys,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Actinopterygii,Actinopteri,Teleosteomorpha,Teleostei,Clupeocephala,Otomorpha,Ostariophysi,Otophysa,Acronichthys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Acronichthys,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Fish (actinopterygians)
112,Science,Earliest Evolution of Multituberculate Mammals Revealed by a New Jurassic Fossil,2011,10.1126/science.1237970,Rugosodon eurasiaticus,China,Mesozoic,Jurassic,Rugosodon,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Synapsida,Therapsida,Cynodontia,Mammaliamorpha,Mammaliaformes,Mammalia,Allotheria,Multituberculata,Rugosodon,,,,,,,,,,,,,,,,,,,,,,,,,,Rugosodon,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Non-therian mammaliaforms
113,Science,Miocene small-bodied ape from Eurasia sheds light on hominoid evolution,2015,10.1126/science.aab2625,Pliobates cataloniae,Spain,Cenozoic,Miocene,Pliobates,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Synapsida,Therapsida,Cynodontia,Mammaliamorpha,Mammaliaformes,Mammalia,Cladotheria,Zatheria,Tribosphenida,Theria,Eutheria,Placentalia,Boreoeutheria,Euarchontoglires,Euarchonta,Primates,Haplorhini,Anthropoidea,Catarrhini,Pliobates,,,,,,,,,,,,,,,Pliobates,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Placental mammals
114,Science,Sexual selection promotes giraffoid head-neck evolution and ecological adaptation,2016,10.1126/science.abl8316,Discokeryx xiezhi,China,Cenozoic,Miocene,Discokeryx,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Synapsida,Therapsida,Cynodontia,Mammaliamorpha,Mammaliaformes,Mammalia,Cladotheria,Zatheria,Tribosphenida,Theria,Eutheria,Placentalia,Boreoeutheria,Laurasiatheria,Scrotifera,Euungulata,Artiodactylamorpha,Discokeryx,,,,,,,,,,,,,,,,,Discokeryx,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Placental mammals
115,Science,Eocene Fagaceae from Patagonia and Gondwanan legacy in Asian rainforests,2019,10.1126/science.aaw5139,Castanopsis rothwellii,Argentina,Cenozoic,Eocene,Castanopsis,Life,Eukaryota,Plantae,Spermatophyta,Angiospermae,Rosids,Eurosids,Fabid,Fagales,Fagaceae,Castanopsis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Castanopsis,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Non-metazoans
116,Science,Eocene lantern fruits from Gondwanan Patagonia and the early origins of Solanaceae,2017,10.1126/science.aag2737,Physalis infinemundi,Argentina,Cenozoic,Eocene,Physalis,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Synapsida,Therapsida,Cynodontia,Mammaliamorpha,Mammaliaformes,Mammalia,Cladotheria,Zatheria,Tribosphenida,Theria,Eutheria,Placentalia,Boreoeutheria,Laurasiatheria,Scrotifera,Euungulata,Artiodactylamorpha,Artiodactyla,Whippomorpha,Cetacea,Pelagiceti,Neoceti,Mysticeti,Chaeomysticeti,Balaenomorpha,Thalassotherii,Balaenopteridae,Physalis,,,,,,,Physalis,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Placental mammals
117,Science,Oligocene primates from China reveal divergence between African and Asian primate evolution,2016,10.1126/science.aaf2107,Yunnanadapis folivorus ,China,Cenozoic,Oligocene,Yunnanadapis,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Synapsida,Therapsida,Cynodontia,Mammaliamorpha,Mammaliaformes,Mammalia,Cladotheria,Zatheria,Tribosphenida,Theria,Eutheria,Placentalia,Boreoeutheria,Euarchontoglires,Euarchonta,Primates,Strepsirrhini,Adapiformes,Sivaladapidae,Yunnanadapis,,,,,,,,,,,,,,,Yunnanadapis,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Placental mammals
118,Science,Oligocene primates from China reveal divergence between African and Asian primate evolution,2016,10.1126/science.aaf2107,Yunnanadapis imperator,China,Cenozoic,Oligocene,Yunnanadapis,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Synapsida,Therapsida,Cynodontia,Mammaliamorpha,Mammaliaformes,Mammalia,Cladotheria,Zatheria,Tribosphenida,Theria,Eutheria,Placentalia,Boreoeutheria,Euarchontoglires,Euarchonta,Primates,Strepsirrhini,Adapiformes,Sivaladapidae,Yunnanadapis,,,,,,,,,,,,,,,Yunnanadapis,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Placental mammals
119,Science,Oligocene primates from China reveal divergence between African and Asian primate evolution,2016,10.1126/science.aaf2107,Laomaki yunnanensis ,China,Cenozoic,Oligocene,Laomaki,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Synapsida,Therapsida,Cynodontia,Mammaliamorpha,Mammaliaformes,Mammalia,Cladotheria,Zatheria,Tribosphenida,Theria,Eutheria,Placentalia,Boreoeutheria,Euarchontoglires,Euarchonta,Primates,Strepsirrhini,Adapiformes,Sivaladapidae,Laomaki,,,,,,,,,,,,,,,Laomaki,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Placental mammals
120,Science,Oligocene primates from China reveal divergence between African and Asian primate evolution,2016,10.1126/science.aaf2107,Gatanthropus micros,China,Cenozoic,Oligocene,Gatanthropus,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Synapsida,Therapsida,Cynodontia,Mammaliamorpha,Mammaliaformes,Mammalia,Cladotheria,Zatheria,Tribosphenida,Theria,Eutheria,Placentalia,Boreoeutheria,Euarchontoglires,Euarchonta,Primates,Strepsirrhini,Adapiformes,Ekgmowechashalidae,Gatanthropus,,,,,,,,,,,,,,,Gatanthropus,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Placental mammals
121,Science,Oligocene primates from China reveal divergence between African and Asian primate evolution,2016,10.1126/science.aaf2107,Oligotarsius rarus,China,Cenozoic,Oligocene,Oligotarsius,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Synapsida,Therapsida,Cynodontia,Mammaliamorpha,Mammaliaformes,Mammalia,Cladotheria,Zatheria,Tribosphenida,Theria,Eutheria,Placentalia,Boreoeutheria,Euarchontoglires,Euarchonta,Primates,Haplorhini,Tarsiiformes,Tarsiidae,Oligotarsius,,,,,,,,,,,,,,,Oligotarsius,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Placental mammals
122,Science,Oligocene primates from China reveal divergence between African and Asian primate evolution,2016,10.1126/science.aaf2107,Bahinia banyueae ,China,Cenozoic,Oligocene,Bahinia,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Synapsida,Therapsida,Cynodontia,Mammaliamorpha,Mammaliaformes,Mammalia,Cladotheria,Zatheria,Tribosphenida,Theria,Eutheria,Placentalia,Boreoeutheria,Euarchontoglires,Euarchonta,Primates,Haplorhini,Anthropoidea,Eosimiidae,Bahinia,,,,,,,,,,,,,,,Bahinia,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Placental mammals
123,Science,Mesozoic mammaliaforms illuminate the origins of pelage coloration,2025,10.1126/science.ads9734,Arboroharamiya fuscus,China,Mesozoic,Jurassic,Arboroharamiya,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Synapsida,Therapsida,Cynodontia,Mammaliamorpha,Mammaliaformes,Mammalia,Allotheria,Euharamiyida,Arboroharamiyidae,Arboroharamiya,,,,,,,,,,,,,,,,,,,,,,,,,Arboroharamiya,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Non-therian mammaliaforms
124,Science,Enigmatic amphibians in mid-Cretaceous amber were chameleon-like ballistic feeders,2020,10.1126/science.abb6005,Yaksha perettii,Myanmar,Mesozoic,Cretaceous,Yaksha,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Amphibia,Temnospondyli,Lissamphibia,Albanerpetontidae,Yaksha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yaksha,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Amphibians and friends
125,Science,A Silurian maxillate placoderm illuminates jaw evolution,2016,10.1126/science.aah3764,Qilinyu rostrata,China,Paleozoic,Silurian,Qilinyu,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Qilinyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qilinyu,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Fish (misc. fish)
126,Science,A tetrapod fauna from within the Devonian Antarctic Circle,2018,10.1126/science.aaq1645,Tutusius umlambo,South Africa,Paleozoic,Devonian,Tutusius,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Tutusius,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tutusius,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Amphibians and friends
127,Science,A tetrapod fauna from within the Devonian Antarctic Circle,2018,10.1126/science.aaq1645,Umzantsia amazana,South Africa,Paleozoic,Devonian,Umzantsia,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Umzantsia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Umzantsia,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Amphibians and friends
128,Science,100-Million-Year Dynasty of Giant Planktivorous Bony Fishes in the Mesozoic Seas,2010,10.1126/science.1184743,Rhinconichthys taylori,United Kingdom,Mesozoic,Cretaceous,Rhinconichthys,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Actinopterygii,Actinopteri,Teleosteomorpha,Aspidorhynchei,Pachycormiformes,Pachycormidae,Asthenocorminae,Rhinconichthys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rhinconichthys,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Fish (actinopterygians)
129,Science,New Jurassic mammaliaform sheds light on early evolution of mammal-like hyoid bones,2019,10.1126/science.aau9345,Microdocodon gracilis,China,Mesozoic,Jurassic,Microdocodon,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Synapsida,Therapsida,Cynodontia,Mammaliamorpha,Mammaliaformes,Docodonta,Tegotheriidae,Microdocodon,,,,,,,,,,,,,,,,,,,,,,,,,,,Microdocodon,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Non-therian mammaliaforms
130,Science,Manta-like planktivorous sharks in Late Cretaceous oceans,2021,10.1126/science.abc1490,Aquilolamna milarcae,Mexico,Mesozoic,Cretaceous,Aquilolamna,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Chondrichthyes,Elasmobranchii,Euselachii,Neoselachii,Galeomorphii,Lamniformes,Aquilolamnidae,Aquilolamna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aquilolamna,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Fish (chondrichthyans)
131,Science,Out of Tibet: Pliocene Woolly Rhino Suggests High-Plateau Origin of Ice Age Megaherbivores,2011,10.1126/science.1206594,Coelodonta thibetana,China,Cenozoic,Pliocene,Coelodonta,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Synapsida,Therapsida,Cynodontia,Mammaliamorpha,Mammaliaformes,Mammalia,Cladotheria,Zatheria,Tribosphenida,Theria,Eutheria,Placentalia,Boreoeutheria,Laurasiatheria,Scrotifera,Euungulata,Panperissodactyla,Perissodactylamorpha,Perissodactyla,Tapiromorpha,Ceratomorpha,Rhinocerotoidea,Rhinocerotidae,Rhinocerotinae,Rhinocerotini,Coelodonta,,,,,,,,,Coelodonta,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Placental mammals
132,Science,A four-legged snake from the Early Cretaceous of Gondwana,2015,10.1126/science.aaa9208,Tetrapodophis amplectus,Brazil,Mesozoic,Cretaceous,Tetrapodophis,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Sauropsida,Reptilia,Squamata,Pythonomorpha,Dolichosauridae,Tetrapodophis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tetrapodophis,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Non-diapsid sauropsids
133,Science,Evolutionary development in basal mammaliaforms as revealed by a docodontan,2015,10.1126/science.1260880,Docofossor brachydactylus,China,Mesozoic,Jurassic,Docofossor,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Synapsida,Therapsida,Cynodontia,Mammaliamorpha,Mammaliaformes,Docodonta,Docofossor,,,,,,,,,,,,,,,,,,,,,,,,,,,,Docofossor,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Non-therian mammaliaforms
134,Science,Australopithecus sediba: A New Species of Homo-Like Australopith from South Africa,2010,10.1126/science.1184944,Australopithecus sediba,South Africa,Cenozoic,Pleistocene,Australopithecus,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Synapsida,Therapsida,Cynodontia,Mammaliamorpha,Mammaliaformes,Mammalia,Cladotheria,Zatheria,Tribosphenida,Theria,Eutheria,Placentalia,Boreoeutheria,Euarchontoglires,Euarchonta,Primates,Haplorhini,Anthropoidea,Catarrhini,Hominoidea,Hominidae,Homininae,Hominini,Australopithecus,,,,,,,,,,,Australopithecus,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Placental mammals
135,Science,An arboreal docodont from the Jurassic and mammaliaform ecological diversification,2015,10.1126/science.1260879,Agilodocodon scansorius,China,Mesozoic,Jurassic,Agilodocodon,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Synapsida,Therapsida,Cynodontia,Mammaliamorpha,Mammaliaformes,Docodonta,Agilodocodon,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agilodocodon,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Non-therian mammaliaforms
136,Science,A Basal Dinosaur from the Dawn of the Dinosaur Era in Southwestern Pangaea,2011,10.1126/science.1198467,Eodromaeus murphi,Argentina,Mesozoic,Triassic,Eodromaeus,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Sauropsida,Reptilia,Eureptilia,Romeriida,Diapsida,Archosauromorpha,Crocopoda,Archosauriformes,Eucrocopoda,Archosauria,Avemetatarsalia,Ornithodira,Dinosauromorpha,Dinosauriformes,Dinosauria,Saurischia,Eodromaeus,,,,,,,,,,,,,,,,,,Eodromaeus,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Dinosaurs (non-avian saurischians)
